Uniprot ID,Gene Name,Name,Biomolecular condensate count,Synthetic condensate count,Species
Q9FY50,RPL10,"50S ribosomal protein L10, chloroplastic",1,0,Arabidopsis thaliana
Q9MAP3,RPL11,"50S ribosomal protein L11, chloroplastic",1,0,Arabidopsis thaliana
P36210,RPL12A,"50S ribosomal protein L12-1, chloroplastic",1,0,Arabidopsis thaliana
P05726,rpl16,"50S ribosomal protein L16, chloroplastic",1,0,Chlamydomonas reinhardtii
Q9LY66,RPL1,"50S ribosomal protein L1, chloroplastic",1,0,Arabidopsis thaliana
P51412,RPL21,"50S ribosomal protein L21, chloroplastic",1,0,Arabidopsis thaliana
Q9SKX4,RPL3A,"50S ribosomal protein L3-1, chloroplastic",1,0,Arabidopsis thaliana
Q9LRN8,RPL3B,"50S ribosomal protein L3-2, mitochondrial",1,0,Arabidopsis thaliana
O04603,RPL5,"50S ribosomal protein L5, chloroplastic",1,0,Arabidopsis thaliana
O23049,RPL6,"50S ribosomal protein L6, chloroplastic",1,0,Arabidopsis thaliana
P88989,BQLF2,"52 protein",0,0,Murid herpesvirus 4
Q8IV08,PLD3,"5'-3' exonuclease PLD3",1,0,Homo sapiens
B4DZC3,,"5'-3' exoribonuclease",1,0,Homo sapiens
Q9XZU2,pcm,"5'-3' exoribonuclease 1",1,0,Drosophila melanogaster
Q8IZH2,XRN1,"5'-3' exoribonuclease 1",2,0,Homo sapiens
E1JJR3,pcm,"5'-3' exoribonuclease 1",1,0,Drosophila melanogaster
P40383,exo2,"5'-3' exoribonuclease 1",1,0,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
P22147,XRN1,"5'-3' exoribonuclease 1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9FQ02,XRN2,"5'-3' exoribonuclease 2",1,0,Arabidopsis thaliana
Q9H0D6,XRN2,"5'-3' exoribonuclease 2",3,0,Homo sapiens
Q9FQ03,XRN3,"5'-3' exoribonuclease 3",1,0,Arabidopsis thaliana
Q9FQ04,XRN4,"5'-3' exoribonuclease 4",1,0,Arabidopsis thaliana
P70290,Mpp1,"55 kDa erythrocyte membrane protein",1,0,Mus musculus
Q00013,MPP1,"55 kDa erythrocyte membrane protein",1,0,Homo sapiens
Q3KQ54,atic.L,"5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase",1,0,Xenopus laevis
Q13131,PRKAA1,"5'-AMP-activated protein kinase catalytic subunit alpha-1",1,0,Homo sapiens
Q5EG47,Prkaa1,"5'-AMP-activated protein kinase catalytic subunit alpha-1",1,0,Mus musculus
P54646,PRKAA2,"5'-AMP-activated protein kinase catalytic subunit alpha-2",1,0,Homo sapiens
Q9H6S1,AZI2,"5-azacytidine-induced protein 2",1,0,Homo sapiens
P08908,HTR1A,"5-hydroxytryptamine receptor 1A",0,1,Homo sapiens
O50008,MS1,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 1",1,0,Arabidopsis thaliana
Q9SRV5,MS2,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 2",1,0,Arabidopsis thaliana
Q8LAM2,At4g14930,"5'-nucleotidase",1,0,Arabidopsis thaliana
Q61503,Nt5e,"5'-nucleotidase",1,0,Mus musculus
P21589,NT5E,"5'-nucleotidase",1,0,Homo sapiens
Q86UY8,NT5DC3,"5'-nucleotidase domain-containing protein 3",0,0,Homo sapiens
Q3UHB1,Nt5dc3,"5'-nucleotidase domain-containing protein 3",1,0,Mus musculus
Q6IP60,hspd1.S,"60 kDa chaperonin",1,0,Xenopus laevis
P63038,Hspd1,"60 kDa heat shock protein, mitochondrial",1,0,Mus musculus
P10809,HSPD1,"60 kDa heat shock protein, mitochondrial",4,0,Homo sapiens
P10155,RO60,"60 kDa SS-A/Ro ribonucleoprotein",2,0,Homo sapiens
P14869,Rplp0,"60S acidic ribosomal protein P0",1,0,Mus musculus
P05388,RPLP0,"60S acidic ribosomal protein P0",4,0,Homo sapiens
Q8AVI3,rplp0.S,"60S acidic ribosomal protein P0",1,0,Xenopus laevis
Q42112,RPP0B,"60S acidic ribosomal protein P0-2",1,0,Arabidopsis thaliana
P57691,RPP0C,"60S acidic ribosomal protein P0-3",1,0,Arabidopsis thaliana
Q8LCW9,RPP1A,"60S acidic ribosomal protein P1-1",1,0,Arabidopsis thaliana
O23095,RPP1B,"60S acidic ribosomal protein P1-2",1,0,Arabidopsis thaliana
Q8LEQ0,RPP1C,"60S acidic ribosomal protein P1-3",1,0,Arabidopsis thaliana
Q0IHG1,rplp2.L,"60S acidic ribosomal protein P2",1,0,Xenopus laevis
P99027,Rplp2,"60S acidic ribosomal protein P2",1,0,Mus musculus
P05387,RPLP2,"60S acidic ribosomal protein P2",3,0,Homo sapiens
P51407,RPP2A,"60S acidic ribosomal protein P2-1",1,0,Arabidopsis thaliana
Q9SLF7,RPP2B,"60S acidic ribosomal protein P2-2",1,0,Arabidopsis thaliana
Q9LH85,RPP2C,"60S acidic ribosomal protein P2-3",1,0,Arabidopsis thaliana
Q96D46,NMD3,"60S ribosomal export protein NMD3",1,0,Homo sapiens
Q9XSI3,RPL10,"60S ribosomal protein L10",1,0,Bos taurus
P27635,RPL10,"60S ribosomal protein L10",3,0,Homo sapiens
Q6ZWV3,Rpl10,"60S ribosomal protein L10",1,0,Mus musculus
Q93VT9,RPL10A,"60S ribosomal protein L10-1",1,0,Arabidopsis thaliana
Q93W22,RPL10C,"60S ribosomal protein L10-3",1,0,Arabidopsis thaliana
Q7ZYS8,rpl10a,"60S ribosomal protein L10a",1,0,Xenopus laevis
Q5E9E6,RPL10A,"60S ribosomal protein L10a",1,0,Bos taurus
P53026,Rpl10a,"60S ribosomal protein L10a",1,0,Mus musculus
P62907,Rpl10a,"60S ribosomal protein L10a",1,0,Rattus norvegicus
P62906,RPL10A,"60S ribosomal protein L10a",4,0,Homo sapiens
Q8VZB9,RPL10AA,"60S ribosomal protein L10a-1",1,0,Arabidopsis thaliana
P59230,RPL10AB,"60S ribosomal protein L10a-2",1,0,Arabidopsis thaliana
P59231,RPL10AC,"60S ribosomal protein L10a-3",1,0,Arabidopsis thaliana
P62913,RPL11,"60S ribosomal protein L11",3,0,Homo sapiens
Q66KY6,rpl11.S,"60S ribosomal protein L11",1,0,Xenopus laevis
Q3T087,RPL11,"60S ribosomal protein L11",1,0,Bos taurus
Q9CXW4,Rpl11,"60S ribosomal protein L11",2,0,Mus musculus
P42795,RPL11A,"60S ribosomal protein L11-1",1,0,Arabidopsis thaliana
P61284,RPL12,"60S ribosomal protein L12",1,0,Bos taurus
P30050,RPL12,"60S ribosomal protein L12",2,0,Homo sapiens
P35979,Rpl12,"60S ribosomal protein L12",2,0,Mus musculus
Q8AVW0,rpl12.S,"60S ribosomal protein L12",1,0,Xenopus laevis
P50883,RPL12A,"60S ribosomal protein L12-1",1,0,Arabidopsis thaliana
P47963,Rpl13,"60S ribosomal protein L13",1,0,Mus musculus
F1MK30,RPL13,"60S ribosomal protein L13",1,0,Bos taurus
P26373,RPL13,"60S ribosomal protein L13",4,0,Homo sapiens
Q6DJN5,rpl13.S,"60S ribosomal protein L13",1,0,Xenopus laevis
P41127,RPL13B,"60S ribosomal protein L13-1",1,0,Arabidopsis thaliana
Q3SZ90,RPL13A,"60S ribosomal protein L13a",1,0,Bos taurus
Q7ZY48,rpl13a.L,"60S ribosomal protein L13a",1,0,Xenopus laevis
P40429,RPL13A,"60S ribosomal protein L13a",2,0,Homo sapiens
Q9SFU1,RPL13AA,"60S ribosomal protein L13a-1",1,0,Arabidopsis thaliana
Q9LRX8,RPL13AB,"60S ribosomal protein L13a-2",1,0,Arabidopsis thaliana
Q9FKC0,RPL13AD,"60S ribosomal protein L13a-4",1,0,Arabidopsis thaliana
Q6NTR4,rpl14.S,"60S ribosomal protein L14",1,0,Xenopus laevis
Q9CR57,Rpl14,"60S ribosomal protein L14",1,0,Mus musculus
P50914,RPL14,"60S ribosomal protein L14",2,0,Homo sapiens
Q3T0U2,RPL14,"60S ribosomal protein L14",1,0,Bos taurus
E7EPB3,RPL14,"60S ribosomal protein L14",1,0,Homo sapiens
Q9SIM4,RPL14A,"60S ribosomal protein L14-1",1,0,Arabidopsis thaliana
Q9T043,RPL14B,"60S ribosomal protein L14-2",1,0,Arabidopsis thaliana
P61313,RPL15,"60S ribosomal protein L15",3,0,Homo sapiens
Q5EAD6,RPL15,"60S ribosomal protein L15",1,0,Bos taurus
O23515,RPL15A,"60S ribosomal protein L15-1",1,0,Arabidopsis thaliana
Q8VYF1,RPL15B,"60S ribosomal protein L15-2",1,0,Arabidopsis thaliana
P54780,RPL15B,"60S ribosomal protein L15-B",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P26785,RPL16B,"60S ribosomal protein L16-B",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9CPR4,Rpl17,"60S ribosomal protein L17",1,0,Mus musculus
Q3T025,RPL17,"60S ribosomal protein L17",1,0,Bos taurus
J3KRX5,RPL17,"60S ribosomal protein L17",1,0,Homo sapiens
Q6AZV3,rpl17.S,"60S ribosomal protein L17",1,0,Xenopus laevis
P18621,RPL17,"60S ribosomal protein L17",3,0,Homo sapiens
Q93VI3,RPL17A,"60S ribosomal protein L17-1",1,0,Arabidopsis thaliana
P51413,RPL17B,"60S ribosomal protein L17-2",1,0,Arabidopsis thaliana
H0YHA7,RPL18,"60S ribosomal protein L18",1,0,Homo sapiens
Q07020,RPL18,"60S ribosomal protein L18",3,0,Homo sapiens
Q5E973,RPL18,"60S ribosomal protein L18",1,0,Bos taurus
P42791,RPL18B,"60S ribosomal protein L18-2",1,0,Arabidopsis thaliana
Q940B0,RPL18C,"60S ribosomal protein L18-3",1,0,Arabidopsis thaliana
P62717,Rpl18a,"60S ribosomal protein L18a",1,0,Mus musculus
Q3T003,RPL18A,"60S ribosomal protein L18a",1,0,Bos taurus
Q02543,RPL18A,"60S ribosomal protein L18a",3,0,Homo sapiens
A0A7J6K3E8,n/a,"60S ribosomal protein L18a",1,0,Toxoplasma gondii
Q7SZB7,rpl18a.S,"60S ribosomal protein L18a",1,0,Xenopus laevis
P51418,RPL18AB,"60S ribosomal protein L18a-2",1,0,Arabidopsis thaliana
Q9LUD4,RPL18AC,"60S ribosomal protein L18a-3",1,0,Arabidopsis thaliana
P84099,Rpl19,"60S ribosomal protein L19",1,0,Mus musculus
P84098,RPL19,"60S ribosomal protein L19",1,0,Homo sapiens
Q3T0W9,RPL19,"60S ribosomal protein L19",1,0,Bos taurus
Q9SRX2,RPL19A,"60S ribosomal protein L19-1",1,0,Arabidopsis thaliana
P46778,RPL21,"60S ribosomal protein L21",1,0,Homo sapiens
O09167,Rpl21,"60S ribosomal protein L21",1,0,Mus musculus
P49628,rpl21,"60S ribosomal protein L21",1,0,Xenopus laevis
Q43291,RPL21C,"60S ribosomal protein L21-1",1,0,Arabidopsis thaliana
P35268,RPL22,"60S ribosomal protein L22",3,0,Homo sapiens
P50886,rpl22,"60S ribosomal protein L22",1,0,Xenopus laevis
Q9M9W1,RPL22B,"60S ribosomal protein L22-2",1,0,Arabidopsis thaliana
Q9FE58,RPL22C,"60S ribosomal protein L22-3",1,0,Arabidopsis thaliana
Q3T057,RPL23,"60S ribosomal protein L23",1,0,Bos taurus
Q6GNH1,rpl23.S,"60S ribosomal protein L23",1,0,Xenopus laevis
P62829,RPL23,"60S ribosomal protein L23",3,0,Homo sapiens
P62830,Rpl23,"60S ribosomal protein L23",1,0,Mus musculus
P49690,RPL23C,"60S ribosomal protein L23",1,0,Arabidopsis thaliana
P62750,RPL23A,"60S ribosomal protein L23a",3,1,Homo sapiens
P62751,Rpl23a,"60S ribosomal protein L23a",2,0,Mus musculus
Q24JY1,RPL23A,"60S ribosomal protein L23a",1,0,Bos taurus
Q8LD46,RPL23AA,"60S ribosomal protein L23a-1",1,0,Arabidopsis thaliana
P83731,RPL24,"60S ribosomal protein L24",4,0,Homo sapiens
Q8BP67,Rpl24,"60S ribosomal protein L24",1,0,Mus musculus
Q42347,RPL24A,"60S ribosomal protein L24-1",1,0,Arabidopsis thaliana
P38666,RPL24B,"60S ribosomal protein L24-2",1,0,Arabidopsis thaliana
P61255,Rpl26,"60S ribosomal protein L26",1,0,Mus musculus
P61254,RPL26,"60S ribosomal protein L26",4,0,Homo sapiens
P51414,RPL26A,"60S ribosomal protein L26-1",1,0,Arabidopsis thaliana
Q9UNX3,RPL26L1,"60S ribosomal protein L26-like 1",1,0,Homo sapiens
P61358,Rpl27,"60S ribosomal protein L27",1,0,Mus musculus
P61353,RPL27,"60S ribosomal protein L27",3,0,Homo sapiens
Q6PHL5,rpl27.S,"60S ribosomal protein L27",1,0,Xenopus laevis
P61356,RPL27,"60S ribosomal protein L27",1,0,Bos taurus
Q8LCL3,RPL27B,"60S ribosomal protein L27-2",1,0,Arabidopsis thaliana
P51419,RPL27C,"60S ribosomal protein L27-3",1,0,Arabidopsis thaliana
P47830,rpl27a,"60S ribosomal protein L27a",1,0,Xenopus laevis
Q7SZB2,rpl27a.L,"60S ribosomal protein L27a",1,0,Xenopus laevis
P14115,Rpl27a,"60S ribosomal protein L27a",1,0,Mus musculus
P46776,RPL27A,"60S ribosomal protein L27a",3,0,Homo sapiens
Q56K03,RPL27A,"60S ribosomal protein L27a",1,0,Bos taurus
E9PJD9,RPL27A,"60S ribosomal protein L27a",1,0,Homo sapiens
P0C2H6,RPL27A,"60S ribosomal protein L27-A",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9LR33,RPL27AB,"60S ribosomal protein L27a-2",1,0,Arabidopsis thaliana
P49637,RPL27AC,"60S ribosomal protein L27a-3",1,0,Arabidopsis thaliana
P46780,rpl28,"60S ribosomal protein L28",1,0,Xenopus laevis
P41105,Rpl28,"60S ribosomal protein L28",1,0,Mus musculus
P46779,RPL28,"60S ribosomal protein L28",1,0,Homo sapiens
O82204,RPL28A,"60S ribosomal protein L28-1",1,0,Arabidopsis thaliana
P47914,RPL29,"60S ribosomal protein L29",1,0,Homo sapiens
Q66KW1,rpl29.S,"60S ribosomal protein L29",1,0,Xenopus laevis
P47915,Rpl29,"60S ribosomal protein L29",1,0,Mus musculus
Q9M7X7,RPL29A,"60S ribosomal protein L29-1",1,0,Arabidopsis thaliana
P27659,Rpl3,"60S ribosomal protein L3",2,0,Mus musculus
P39872,RPL3,"60S ribosomal protein L3",1,0,Bos taurus
P39023,RPL3,"60S ribosomal protein L3",4,0,Homo sapiens
P62888,RPL30,"60S ribosomal protein L30",2,0,Homo sapiens
Q3T0D5,RPL30,"60S ribosomal protein L30",1,0,Bos taurus
P62890,Rpl30,"60S ribosomal protein L30",1,0,Rattus norvegicus
Q6GNF2,rpl30.L,"60S ribosomal protein L30",1,0,Xenopus laevis
P62889,Rpl30,"60S ribosomal protein L30",1,0,Mus musculus
Q8VZ19,RPL30B,"60S ribosomal protein L30-2",1,0,Arabidopsis thaliana
Q9LSA3,RPL30C,"60S ribosomal protein L30-3",1,0,Arabidopsis thaliana
P17094,ARP1,"60S ribosomal protein L3-1",1,0,Arabidopsis thaliana
P62900,Rpl31,"60S ribosomal protein L31",2,0,Mus musculus
P62899,RPL31,"60S ribosomal protein L31",2,0,Homo sapiens
Q6NUH0,rpl31,"60S ribosomal protein L31",1,0,Xenopus laevis
P0C2H8,RPL31A,"60S ribosomal protein L31-A",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P22738,ARP2,"60S ribosomal protein L3-2",1,0,Arabidopsis thaliana
P62910,RPL32,"60S ribosomal protein L32",3,0,Homo sapiens
P62911,Rpl32,"60S ribosomal protein L32",2,0,Mus musculus
Q3SZQ6,RPL32,"60S ribosomal protein L32",1,0,Bos taurus
P49211,RPL32A,"60S ribosomal protein L32-1",1,0,Arabidopsis thaliana
Q9FHG2,RPL32B,"60S ribosomal protein L32-2",1,0,Arabidopsis thaliana
F1ML72,RPL34,"60S ribosomal protein L34",1,0,Bos taurus
P49207,RPL34,"60S ribosomal protein L34",2,0,Homo sapiens
Q4FZQ3,rpl34,"60S ribosomal protein L34",1,0,Xenopus laevis
Q9D1R9,Rpl34,"60S ribosomal protein L34",1,0,Mus musculus
Q42351,RPL34A,"60S ribosomal protein L34-1",1,0,Arabidopsis thaliana
P42766,RPL35,"60S ribosomal protein L35",2,0,Homo sapiens
F2Z388,RPL35,"60S ribosomal protein L35",1,0,Homo sapiens
Q4FZQ7,rpl35.L,"60S ribosomal protein L35",1,0,Xenopus laevis
Q6ZWV7,Rpl35,"60S ribosomal protein L35",1,0,Mus musculus
Q9SF53,RPL35A,"60S ribosomal protein L35-1",1,0,Arabidopsis thaliana
O55142,Rpl35a,"60S ribosomal protein L35a",1,0,Mus musculus
P18077,RPL35A,"60S ribosomal protein L35a",1,0,Homo sapiens
P02434,rpl35a,"60S ribosomal protein L35a",1,0,Xenopus laevis
P51422,RPL35AD,"60S ribosomal protein L35a-4",1,0,Arabidopsis thaliana
P47964,Rpl36,"60S ribosomal protein L36",1,0,Mus musculus
Q9Y3U8,RPL36,"60S ribosomal protein L36",2,0,Homo sapiens
P83882,Rpl36a,"60S ribosomal protein L36a",1,0,Mus musculus
P83881,RPL36A,"60S ribosomal protein L36a",1,0,Homo sapiens
J3KQN4,RPL36A,"60S ribosomal protein L36a",1,0,Homo sapiens
Q969Q0,RPL36AL,"60S ribosomal protein L36a-like",2,0,Homo sapiens
P61927,RPL37,"60S ribosomal protein L37",3,0,Homo sapiens
P61513,RPL37A,"60S ribosomal protein L37a",1,0,Homo sapiens
Q8RXU5,RPL37AC,"60S ribosomal protein L37a-2",1,0,Arabidopsis thaliana
Q9JJI8,Rpl38,"60S ribosomal protein L38",1,0,Mus musculus
O22860,RPL38B,"60S ribosomal protein L38",1,0,Arabidopsis thaliana
P63173,RPL38,"60S ribosomal protein L38",2,0,Homo sapiens
J3KSP2,RPL38,"60S ribosomal protein L38",1,0,Homo sapiens
P63174,Rpl38,"60S ribosomal protein L38",1,0,Rattus norvegicus
Q66KV2,rpl38.L,"60S ribosomal protein L38",1,0,Xenopus laevis
P62891,RPL39,"60S ribosomal protein L39",1,0,Homo sapiens
P62893,Rpl39,"60S ribosomal protein L39",1,0,Rattus norvegicus
Q92901,RPL3L,"60S ribosomal protein L3-like",2,0,Homo sapiens
Q9D8E6,Rpl4,"60S ribosomal protein L4",1,0,Mus musculus
P36578,RPL4,"60S ribosomal protein L4",4,0,Homo sapiens
Q58DW0,RPL4,"60S ribosomal protein L4",1,0,Bos taurus
Q9SF40,RPL4A,"60S ribosomal protein L4-1",1,0,Arabidopsis thaliana
P49691,RPL4D,"60S ribosomal protein L4-2",1,0,Arabidopsis thaliana
P47962,Rpl5,"60S ribosomal protein L5",1,0,Mus musculus
P46777,RPL5,"60S ribosomal protein L5",3,1,Homo sapiens
Q8LBI1,RPL5A,"60S ribosomal protein L5-1",1,0,Arabidopsis thaliana
P49227,RPL5B,"60S ribosomal protein L5-2",1,0,Arabidopsis thaliana
Q58DQ3,RPL6,"60S ribosomal protein L6",1,0,Bos taurus
P47911,Rpl6,"60S ribosomal protein L6",1,0,Mus musculus
Q02878,RPL6,"60S ribosomal protein L6",4,0,Homo sapiens
Q9FZ76,RPL6A,"60S ribosomal protein L6-1",1,0,Arabidopsis thaliana
Q9C9C6,RPL6B,"60S ribosomal protein L6-2",1,0,Arabidopsis thaliana
Q9C9C5,RPL6C,"60S ribosomal protein L6-3",1,0,Arabidopsis thaliana
P18124,RPL7,"60S ribosomal protein L7",2,0,Homo sapiens
Q58DT1,RPL7,"60S ribosomal protein L7",1,0,Bos taurus
Q9SAI5,RPL7A,"60S ribosomal protein L7-1",1,0,Arabidopsis thaliana
P60040,RPL7B,"60S ribosomal protein L7-2",1,0,Arabidopsis thaliana
P60039,RPL7C,"60S ribosomal protein L7-3",1,0,Arabidopsis thaliana
P62424,RPL7A,"60S ribosomal protein L7a",4,0,Homo sapiens
P12970,Rpl7a,"60S ribosomal protein L7a",1,0,Mus musculus
Q2TBQ5,RPL7A,"60S ribosomal protein L7a",1,0,Bos taurus
Q6GQB2,rpl7a.S,"60S ribosomal protein L7a",1,0,Xenopus laevis
P49692,RPL7AA,"60S ribosomal protein L7a-1",1,0,Arabidopsis thaliana
Q9LZH9,RPL7AB,"60S ribosomal protein L7a-2",1,0,Arabidopsis thaliana
Q12213,RPL7B,"60S ribosomal protein L7-B",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q6DKI1,RPL7L1,"60S ribosomal protein L7-like 1",1,0,Homo sapiens
P62918,Rpl8,"60S ribosomal protein L8",2,0,Mus musculus
P41116,rpl8,"60S ribosomal protein L8",1,0,Xenopus laevis
P62917,RPL8,"60S ribosomal protein L8",2,0,Homo sapiens
Q3T0S6,RPL8,"60S ribosomal protein L8",1,0,Bos taurus
P46286,RPL8A,"60S ribosomal protein L8-1",1,0,Arabidopsis thaliana
Q4PSL7,RPL8B,"60S ribosomal protein L8-2",1,0,Arabidopsis thaliana
Q42064,RPL8C,"60S ribosomal protein L8-3",1,0,Arabidopsis thaliana
Q7ZWY6,rpl9.L,"60S ribosomal protein L9",1,0,Xenopus laevis
P32969,RPL9P9,"60S ribosomal protein L9",4,0,Homo sapiens
P51410,Rpl9,"60S ribosomal protein L9",1,0,Mus musculus
Q3SYR7,RPL9,"60S ribosomal protein L9",1,0,Bos taurus
P49209,RPL9C,"60S ribosomal protein L9-1",1,0,Arabidopsis thaliana
Q9SZX9,RPL9D,"60S ribosomal protein L9-2",1,0,Arabidopsis thaliana
Q08962,NIP7,"60S ribosome subunit biogenesis protein NIP7",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9Y221,NIP7,"60S ribosome subunit biogenesis protein NIP7 homolog",1,0,Homo sapiens
Q6NM52,At4g15770,"60S ribosome subunit biogenesis protein NIP7 homolog",1,0,Arabidopsis thaliana
E1BC14,NIP7,"60S ribosome subunit biogenesis protein NIP7 homolog",1,0,Bos taurus
Q9FLP0,MAP65-1,"65-kDa microtubule-associated protein 1",1,0,Arabidopsis thaliana
Q9FHM4,MAP65-3,"65-kDa microtubule-associated protein 3",1,0,Arabidopsis thaliana
Q9LZY0,MAP65-4,"65-kDa microtubule-associated protein 4",1,0,Arabidopsis thaliana
Q9ZVJ3,MAP65-5,"65-kDa microtubule-associated protein 5",1,0,Arabidopsis thaliana
P52209,PGD,"6-phosphogluconate dehydrogenase, decarboxylating",4,0,Homo sapiens
Q9SH69,PGD1,"6-phosphogluconate dehydrogenase, decarboxylating 1, chloroplastic",1,0,Arabidopsis thaliana
Q9FWA3,PGD2,"6-phosphogluconate dehydrogenase, decarboxylating 2",1,0,Arabidopsis thaliana
Q9FFR3,PGD3,"6-phosphogluconate dehydrogenase, decarboxylating 3, chloroplastic",1,0,Arabidopsis thaliana
O95336,PGLS,"6-phosphogluconolactonase",1,0,Homo sapiens
A8IE32,TOC75,"75 kDa chloroplast membrane translocon",1,0,Chlamydomonas reinhardtii
Q7ZX34,hspa9.S,"75 kDa glucose-regulated protein",1,0,Xenopus laevis
Q8AVE3,hspa5.S,"78 kDa glucose-regulated protein",1,0,Xenopus laevis
F4HZ82,At1g02890,"AAA-type ATPase family protein",1,0,Arabidopsis thaliana
Q7ZWW5,abcf2.L,"Abcf2-prov protein",1,0,Xenopus laevis
O65934,Rv1747,"ABC transporter ATP-binding/permease protein Rv1747",1,1,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
A0QSY1,MSMEG_1642,"ABC transporter, ATP-binding protein",1,0,Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155)
P40024,ARB1,"ABC transporter ATP-binding protein ARB1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9ZR72,ABCB1,"ABC transporter B family member 1",1,0,Arabidopsis thaliana
Q9FJH6,ABCF1,"ABC transporter F family member 1",1,0,Arabidopsis thaliana
Q9M1H3,ABCF4,"ABC transporter F family member 4",1,0,Arabidopsis thaliana
Q7PC86,ABCG35,"ABC transporter G family member 35",1,0,Arabidopsis thaliana
Q9XIE2,ABCG36,"ABC transporter G family member 36",1,0,Arabidopsis thaliana
Q75E28,AGOS_ABL158C,"ABL158Cp",1,1,Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056)
Q8IZP0,ABI1,"Abl interactor 1",1,0,Homo sapiens
B6VEX4,ABI1,"Abl interactor 1",1,0,Homo sapiens
Q8CBW3,Abi1,"Abl interactor 1",1,0,Mus musculus
Q9NYB9,ABI2,"Abl interactor 2",1,0,Homo sapiens
P62484,Abi2,"Abl interactor 2",1,0,Mus musculus
Q8IZT6,ASPM,"Abnormal spindle-like microcephaly-associated protein",1,0,Homo sapiens
Q8CJ27,Aspm,"Abnormal spindle-like microcephaly-associated protein homolog",1,0,Mus musculus
Q7ZTL1,acaa2.L,"Acaa2-prov protein",1,0,Xenopus laevis
Q6DDF2,acad9.S,"Acad9-prov protein",1,0,Xenopus laevis
Q07732,ADY3,"Accumulates dyads protein 3",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q05955,ADY4,"Accumulates dyads protein 4",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P07342,ILV2,"Acetolactate synthase catalytic subunit, mitochondrial",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P17597,ALS,"Acetolactate synthase, chloroplastic",1,0,Arabidopsis thaliana
Q9FFF4,VAT1,"Acetolactate synthase small subunit 1, chloroplastic",1,0,Arabidopsis thaliana
Q93YZ7,At2g31810,"Acetolactate synthase small subunit 2, chloroplastic",1,0,Arabidopsis thaliana
P02708,CHRNA1,"Acetylcholine receptor subunit alpha",1,0,Homo sapiens
P11230,CHRNB1,"Acetylcholine receptor subunit beta",1,0,Homo sapiens
Q13085,ACACA,"Acetyl-CoA carboxylase 1",1,0,Homo sapiens
Q8S6N5,ACC1,"Acetyl-CoA carboxylase 1",1,0,Oryza sativa subsp. japonica
P56765,accD,"Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic",1,0,Arabidopsis thaliana
Q9M8M7,WIN1,"Acetylornithine aminotransferase, chloroplastic/mitochondrial",1,0,Arabidopsis thaliana
A0AUS4,dlat.L,"Acetyltransferase component of pyruvate dehydrogenase complex",1,0,Xenopus laevis
Q9BTT0,ANP32E,"Acidic leucine-rich nuclear phosphoprotein 32 family member E",2,0,Homo sapiens
Q6PQ42,GAP50,"acid phosphatase",1,0,Toxoplasma gondii
Q6NXK8,Asic1,"Acid-sensing ion channel 1",1,0,Mus musculus
Q64K55,,"Aciniform spidroin 1",0,1,Argiope trifasciata
Q9A299,,"Aconitate hydratase",1,0,Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
Q42560,ACO1,"Aconitate hydratase 1",1,0,Arabidopsis thaliana
Q94A28,ACO2,"Aconitate hydratase 2, mitochondrial",1,0,Arabidopsis thaliana
Q9SIB9,ACO3,"Aconitate hydratase 3, mitochondrial",1,0,Arabidopsis thaliana
Q6DKB9,aco2.S,"Aconitate hydratase, mitochondrial",1,0,Xenopus laevis
Q99798,ACO2,"Aconitate hydratase, mitochondrial",2,0,Homo sapiens
Q9FZ47,ACR11,"ACT domain-containing protein ACR11",1,0,Arabidopsis thaliana
B9PXQ3,n/a,"Actin",1,0,Toxoplasma gondii
