uniprotkb_ac,condensate_id,condensate_name
Q9UMY4,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q13561,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9ULD0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q99963,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q13596,FB4E32DD,Presynaptic clusters and postsynaptic densities
P54577,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UPQ0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96E17,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q99832,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q6YN16,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q02156,FB4E32DD,Presynaptic clusters and postsynaptic densities
P08237,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NUQ2,FB4E32DD,Presynaptic clusters and postsynaptic densities
P05026,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UKU0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y6K8,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9P260,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9HB71,FB4E32DD,Presynaptic clusters and postsynaptic densities
P14415,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UH03,FB4E32DD,Presynaptic clusters and postsynaptic densities
P78371,FB4E32DD,Presynaptic clusters and postsynaptic densities
P78417,FB4E32DD,Presynaptic clusters and postsynaptic densities
P54707,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q7Z7K0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q16653,FB4E32DD,Presynaptic clusters and postsynaptic densities
P36507,FB4E32DD,Presynaptic clusters and postsynaptic densities
P00918,FB4E32DD,Presynaptic clusters and postsynaptic densities
O60268,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NZ45,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8N568,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q13813,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q92752,FB4E32DD,Presynaptic clusters and postsynaptic densities
P35611,FB4E32DD,Presynaptic clusters and postsynaptic densities
P50995,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9BSJ8,FB4E32DD,Presynaptic clusters and postsynaptic densities
P35221,FB4E32DD,Presynaptic clusters and postsynaptic densities
P05165,FB4E32DD,Presynaptic clusters and postsynaptic densities
P54652,FB4E32DD,Presynaptic clusters and postsynaptic densities
P23396,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q92841,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8IXJ6,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8TB36,FB4E32DD,Presynaptic clusters and postsynaptic densities
P43304,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q5JTD7,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q6VY07,FB4E32DD,Presynaptic clusters and postsynaptic densities
P00915,FB4E32DD,Presynaptic clusters and postsynaptic densities
P12277,FB4E32DD,Presynaptic clusters and postsynaptic densities
O43602,FB4E32DD,Presynaptic clusters and postsynaptic densities
P50914,FB4E32DD,Presynaptic clusters and postsynaptic densities
P78362,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q7Z460,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96RR4,FB4E32DD,Presynaptic clusters and postsynaptic densities
P01116,FB4E32DD,Presynaptic clusters and postsynaptic densities
P52272,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q15388,FB4E32DD,Presynaptic clusters and postsynaptic densities
P22694,FB4E32DD,Presynaptic clusters and postsynaptic densities
P31146,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9P1Y5,FB4E32DD,Presynaptic clusters and postsynaptic densities
P36776,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y6U3,FB4E32DD,Presynaptic clusters and postsynaptic densities
P62424,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q12792,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75165,FB4E32DD,Presynaptic clusters and postsynaptic densities
P31689,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q6GYQ0,FB4E32DD,Presynaptic clusters and postsynaptic densities
P04844,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96KP1,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96BQ5,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9HD42,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9BYB0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UNF0,FB4E32DD,Presynaptic clusters and postsynaptic densities
P62263,FB4E32DD,Presynaptic clusters and postsynaptic densities
P60891,FB4E32DD,Presynaptic clusters and postsynaptic densities
P40227,FB4E32DD,Presynaptic clusters and postsynaptic densities
A0FGR8,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8IZ83,FB4E32DD,Presynaptic clusters and postsynaptic densities
O14910,FB4E32DD,Presynaptic clusters and postsynaptic densities
P36578,FB4E32DD,Presynaptic clusters and postsynaptic densities
O00139,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q05397,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q2M2I8,FB4E32DD,Presynaptic clusters and postsynaptic densities
P51116,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q5VT25,FB4E32DD,Presynaptic clusters and postsynaptic densities
P27105,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8NFH8,FB4E32DD,Presynaptic clusters and postsynaptic densities
P42261,FB4E32DD,Presynaptic clusters and postsynaptic densities
O14578,FB4E32DD,Presynaptic clusters and postsynaptic densities
P62745,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q6ZWB6,FB4E32DD,Presynaptic clusters and postsynaptic densities
P61020,FB4E32DD,Presynaptic clusters and postsynaptic densities
P28289,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q15435,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q01433,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75947,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q69YW2,FB4E32DD,Presynaptic clusters and postsynaptic densities
P35241,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8WWI1,FB4E32DD,Presynaptic clusters and postsynaptic densities
P41219,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8N9N7,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9P2R3,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8IUD2,FB4E32DD,Presynaptic clusters and postsynaptic densities
P11216,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75155,FB4E32DD,Presynaptic clusters and postsynaptic densities
O95169,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q6UB35,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75363,FB4E32DD,Presynaptic clusters and postsynaptic densities
O95757,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y2J2,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96Q05,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96AG4,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8IZD9,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q5J8M3,FB4E32DD,Presynaptic clusters and postsynaptic densities
P02794,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75935,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q04637,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9HAP6,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q92598,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y5M8,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8NHG7,FB4E32DD,Presynaptic clusters and postsynaptic densities
P49419,FB4E32DD,Presynaptic clusters and postsynaptic densities
P49590,FB4E32DD,Presynaptic clusters and postsynaptic densities
P56192,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q12979,FB4E32DD,Presynaptic clusters and postsynaptic densities
P12036,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9H270,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UPX8,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NQ79,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NUQ8,FB4E32DD,Presynaptic clusters and postsynaptic densities
P37840,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8WZA2,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9H330,FB4E32DD,Presynaptic clusters and postsynaptic densities
O95182,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q14155,FB4E32DD,Presynaptic clusters and postsynaptic densities
P59780,FB4E32DD,Presynaptic clusters and postsynaptic densities
P30038,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75334,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q16891,FB4E32DD,Presynaptic clusters and postsynaptic densities
O00445,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y6N8,FB4E32DD,Presynaptic clusters and postsynaptic densities
P68363,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96BY6,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q92823,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q16181,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y5X1,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q15386,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q7Z6G8,FB4E32DD,Presynaptic clusters and postsynaptic densities
P22314,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8TD22,FB4E32DD,Presynaptic clusters and postsynaptic densities
O94973,FB4E32DD,Presynaptic clusters and postsynaptic densities
O43237,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q5VUB5,FB4E32DD,Presynaptic clusters and postsynaptic densities
P14927,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q13425,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75122,FB4E32DD,Presynaptic clusters and postsynaptic densities
P23515,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75962,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q14738,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y678,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NUJ3,FB4E32DD,Presynaptic clusters and postsynaptic densities
P30153,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q15907,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q86VW0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UPT5,FB4E32DD,Presynaptic clusters and postsynaptic densities
P55786,FB4E32DD,Presynaptic clusters and postsynaptic densities
O60229,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NZQ3,FB4E32DD,Presynaptic clusters and postsynaptic densities
P48426,FB4E32DD,Presynaptic clusters and postsynaptic densities
P22234,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q13724,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q12879,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q13409,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q02218,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96JH7,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q09019,FB4E32DD,Presynaptic clusters and postsynaptic densities
P11182,FB4E32DD,Presynaptic clusters and postsynaptic densities
P23471,FB4E32DD,Presynaptic clusters and postsynaptic densities
A5PKW4,FB4E32DD,Presynaptic clusters and postsynaptic densities
O00746,FB4E32DD,Presynaptic clusters and postsynaptic densities
O95139,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UDY4,FB4E32DD,Presynaptic clusters and postsynaptic densities
P51649,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UHD2,FB4E32DD,Presynaptic clusters and postsynaptic densities
O60861,FB4E32DD,Presynaptic clusters and postsynaptic densities
P05413,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NTI2,FB4E32DD,Presynaptic clusters and postsynaptic densities
O15079,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q99661,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9P0L2,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96JJ3,FB4E32DD,Presynaptic clusters and postsynaptic densities
O00408,FB4E32DD,Presynaptic clusters and postsynaptic densities
O14548,FB4E32DD,Presynaptic clusters and postsynaptic densities
P28288,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75899,FB4E32DD,Presynaptic clusters and postsynaptic densities
O43795,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NZ52,FB4E32DD,Presynaptic clusters and postsynaptic densities
P20020,FB4E32DD,Presynaptic clusters and postsynaptic densities
P05164,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y4I1,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q53H12,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q5T4S7,FB4E32DD,Presynaptic clusters and postsynaptic densities
P62244,FB4E32DD,Presynaptic clusters and postsynaptic densities
P47755,FB4E32DD,Presynaptic clusters and postsynaptic densities
P53597,FB4E32DD,Presynaptic clusters and postsynaptic densities
P16615,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y241,FB4E32DD,Presynaptic clusters and postsynaptic densities
O60506,FB4E32DD,Presynaptic clusters and postsynaptic densities
O43813,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NVH1,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y2D4,FB4E32DD,Presynaptic clusters and postsynaptic densities
P55283,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UQB8,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8N2U0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q86UP2,FB4E32DD,Presynaptic clusters and postsynaptic densities
P62249,FB4E32DD,Presynaptic clusters and postsynaptic densities
P68104,FB4E32DD,Presynaptic clusters and postsynaptic densities
P02679,FB4E32DD,Presynaptic clusters and postsynaptic densities
O94760,FB4E32DD,Presynaptic clusters and postsynaptic densities
P01871,FB4E32DD,Presynaptic clusters and postsynaptic densities
O75489,FB4E32DD,Presynaptic clusters and postsynaptic densities
P08195,FB4E32DD,Presynaptic clusters and postsynaptic densities
P55160,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q7Z2D5,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NZ56,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9BRN9,FB4E32DD,Presynaptic clusters and postsynaptic densities
P13987,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q6P1M0,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q86UE4,FB4E32DD,Presynaptic clusters and postsynaptic densities
O94929,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9H0E2,FB4E32DD,Presynaptic clusters and postsynaptic densities
P24539,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q53H96,FB4E32DD,Presynaptic clusters and postsynaptic densities
P49841,FB4E32DD,Presynaptic clusters and postsynaptic densities
P30044,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96Q04,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NZJ4,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9BXF6,FB4E32DD,Presynaptic clusters and postsynaptic densities
O14775,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q92973,FB4E32DD,Presynaptic clusters and postsynaptic densities
P40925,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q8TDJ6,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q99497,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9UPA5,FB4E32DD,Presynaptic clusters and postsynaptic densities
P31930,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96DA6,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9P0L0,FB4E32DD,Presynaptic clusters and postsynaptic densities
P36542,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q92558,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9H115,FB4E32DD,Presynaptic clusters and postsynaptic densities
P53677,FB4E32DD,Presynaptic clusters and postsynaptic densities
P63096,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q99490,FB4E32DD,Presynaptic clusters and postsynaptic densities
O14514,FB4E32DD,Presynaptic clusters and postsynaptic densities
P07947,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9H0C2,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q02790,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q96MZ0,FB4E32DD,Presynaptic clusters and postsynaptic densities
P36969,FB4E32DD,Presynaptic clusters and postsynaptic densities
P18206,FB4E32DD,Presynaptic clusters and postsynaptic densities
P21266,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q01814,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y3Q8,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9NP97,FB4E32DD,Presynaptic clusters and postsynaptic densities
P20336,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q9Y342,FB4E32DD,Presynaptic clusters and postsynaptic densities
O94903,FB4E32DD,Presynaptic clusters and postsynaptic densities
P06744,FB4E32DD,Presynaptic clusters and postsynaptic densities
P28482,FB4E32DD,Presynaptic clusters and postsynaptic densities
O43678,FB4E32DD,Presynaptic clusters and postsynaptic densities
Q99961,FB4E32DD,Presynaptic clusters and postsynaptic densities
P82909,FB4E32DD,Presynaptic clusters and postsynaptic densities
P62834,FB4E32DD,Presynaptic clusters and postsynaptic densities
P33176,FB4E32DD,Presynaptic clusters and postsynaptic densities
O95573,FB4E32DD,Presynaptic clusters and postsynaptic densities
